Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
arg_D[e]	-274.13	8.61	395.98	366.29	384.11	1.00e-05	1.00e-02
dopa4sf[c]	-368.77	4.08	109.63	79.94	97.75	1.00e-05	1.00e-02
dopa4glcur[c]	-895.85	5.60	-69.52	-99.21	-81.39	1.00e-05	1.00e-02
dopa3glcur[c]	-895.85	5.60	-69.51	-99.20	-81.39	1.00e-05	1.00e-02
34dhpe[c]	-254.61	3.59	180.29	150.60	168.42	1.00e-05	1.00e-02
dopa4sf[e]	-368.77	4.08	122.68	92.99	110.81	1.00e-05	1.00e-02
dopa4glcur[e]	-895.85	5.60	-46.97	-76.66	-58.84	1.00e-05	1.00e-02
dopa3glcur[e]	-895.85	5.60	-46.96	-76.65	-58.84	1.00e-05	1.00e-02
CE5026[e]	-1088.46	11.06	28.39	-1.30	16.52	1.00e-05	1.00e-02
5cysgly34dhphe[e]	-805.84	7.91	42.87	13.18	31.00	1.00e-05	1.00e-02
CE1261[e]	-713.23	6.97	1.43	-28.26	-10.44	1.00e-05	1.00e-02
6hddopaqn[c]	-168.55	4.06	309.85	280.16	297.97	1.00e-05	1.00e-02
5cysdopa[c]	-456.58	6.02	282.69	253.00	270.81	1.00e-05	1.00e-02
23dh1i56dio[c]	-149.74	4.64	154.71	125.02	142.83	1.00e-05	1.00e-02
4glu56dihdind[c]	-793.41	8.93	206.76	177.07	194.89	1.00e-05	1.00e-02
ind56qn[c]	-172.15	2.47	45.32	15.63	33.44	1.00e-05	1.00e-02
4glu56dihdind[e]	-793.41	8.93	234.10	204.42	222.23	1.00e-05	1.00e-02
5cysdopa[e]	-456.58	6.02	302.81	273.13	290.94	1.00e-05	1.00e-02
CE5025[e]	-883.27	10.20	278.28	248.59	266.40	1.00e-05	1.00e-02
CE2172[e]	-124.80	3.62	410.97	381.28	399.09	1.00e-05	1.00e-02
CE5629[e]	-147.12	3.96	344.15	314.46	332.27	1.00e-05	1.00e-02
Rtotal[r]	0.00	3.36	-0.74	-30.43	-12.62	1.00e-05	1.00e-02
dhcrm_hs[r]	0.00	3.36	1652.71	1623.02	1640.84	1.00e-05	1.00e-02
Rtotal[g]	0.00	3.36	-0.74	-30.43	-12.62	1.00e-05	1.00e-02
sphings[g]	-151.70	6.83	1309.22	1279.53	1297.35	1.00e-05	1.00e-02
sphgn[g]	-205.22	5.23	1332.58	1302.90	1320.71	1.00e-05	1.00e-02
dhcrm_hs[g]	0.00	3.36	1460.92	1431.23	1449.05	1.00e-05	1.00e-02
phcrm_hs[g]	0.00	3.36	1460.92	1431.23	1449.05	1.00e-05	1.00e-02
phsphings[g]	-303.17	5.94	1234.63	1204.94	1222.75	1.00e-05	1.00e-02
phcrm_hs[r]	0.00	3.36	1652.71	1623.02	1640.84	1.00e-05	1.00e-02
phsphings[r]	-303.17	5.94	1436.44	1406.75	1424.56	1.00e-05	1.00e-02
galgluside_hs[e]	-779.07	12.91	3376.10	3346.41	3364.23	1.00e-05	1.00e-02
gluside_hs[e]	0.00	3.36	2055.28	2025.59	2043.41	1.00e-05	1.00e-02
gm2_hs[l]	0.00	3.36	2838.11	2808.42	2826.23	1.00e-05	1.00e-02
gm1_hs[l]	0.00	3.36	3172.09	3142.40	3160.22	1.00e-05	1.00e-02
ga2_hs[l]	0.00	3.36	2304.48	2274.79	2292.60	1.00e-05	1.00e-02
ga1_hs[l]	0.00	3.36	2638.46	2608.77	2626.58	1.00e-05	1.00e-02
gd2_hs[l]	0.00	3.36	3370.26	3340.57	3358.38	1.00e-05	1.00e-02
gd1b_hs[l]	0.00	3.36	3704.24	3674.55	3692.37	1.00e-05	1.00e-02
phcrm_hs[c]	0.00	3.36	1652.71	1623.02	1640.84	1.00e-05	1.00e-02
gd3_hs[e]	0.00	3.36	3928.88	3899.19	3917.00	1.00e-05	1.00e-02
gm3_hs[e]	0.00	3.36	3216.22	3186.53	3204.35	1.00e-05	1.00e-02
ga1_hs[e]	0.00	3.36	3529.72	3500.03	3517.85	1.00e-05	1.00e-02
gd3_hs[l]	0.00	3.36	2936.08	2906.39	2924.21	1.00e-05	1.00e-02
thcrm_hs[l]	0.00	3.36	2204.28	2174.59	2192.41	1.00e-05	1.00e-02
gm1_hs[e]	0.00	3.36	4243.86	4214.17	4231.99	1.00e-05	1.00e-02
gm2_hs[e]	0.00	3.36	3797.06	3767.37	3785.19	1.00e-05	1.00e-02
gm3_hs[l]	0.00	3.36	2403.93	2374.24	2392.06	1.00e-05	1.00e-02
gm1_hs[c]	0.00	3.36	4131.04	4101.35	4119.17	1.00e-05	1.00e-02
gd1a_hs[c]	0.00	3.36	4824.70	4795.01	4812.83	1.00e-05	1.00e-02
gd1b_hs[c]	0.00	3.36	4824.70	4795.01	4812.83	1.00e-05	1.00e-02
gt1b_hs[c]	0.00	3.36	5516.88	5487.19	5505.00	1.00e-05	1.00e-02
ga1_hs[c]	0.00	3.36	3435.90	3406.22	3424.03	1.00e-05	1.00e-02
ga2_hs[c]	0.00	3.36	3000.98	2971.29	2989.10	1.00e-05	1.00e-02
gm2_hs[c]	0.00	3.36	3696.12	3666.43	3684.24	1.00e-05	1.00e-02
gm1b_hs[e]	0.00	3.36	4243.86	4214.17	4231.99	1.00e-05	1.00e-02
gd1a_hs[e]	0.00	3.36	4956.52	4926.83	4944.64	1.00e-05	1.00e-02
gd1b_hs[e]	0.00	3.36	4956.52	4926.83	4944.64	1.00e-05	1.00e-02
gt1b_hs[e]	0.00	3.36	5667.70	5638.01	5655.82	1.00e-05	1.00e-02
gd2_hs[e]	0.00	3.36	4509.72	4480.03	4497.84	1.00e-05	1.00e-02
gm1_hs[n]	0.00	3.36	4131.04	4101.35	4119.17	1.00e-05	1.00e-02
gd1a_hs[n]	0.00	3.36	4824.70	4795.01	4812.83	1.00e-05	1.00e-02
dag_hs[g]	-281.33	14.58	2332.96	2303.27	2321.08	1.00e-05	1.00e-02
pchol_hs[n]	0.00	3.36	782.86	753.18	770.99	1.00e-05	1.00e-02
sphmyln_hs[n]	-426.56	8.43	2182.98	2153.29	2171.10	1.00e-05	1.00e-02
phsphings[c]	-303.17	5.94	1436.44	1406.75	1424.56	1.00e-05	1.00e-02
phsph1p[c]	-1268.87	5.71	426.80	397.11	414.92	1.00e-05	1.00e-02
sphings[n]	-151.70	6.83	1500.98	1471.29	1489.10	1.00e-05	1.00e-02
sphs1p[n]	-1076.46	6.66	532.24	502.55	520.37	1.00e-05	1.00e-02
sphgn[n]	-205.22	5.23	1534.44	1504.75	1522.56	1.00e-05	1.00e-02
sph1p[n]	-1129.99	5.04	565.69	536.00	553.81	1.00e-05	1.00e-02
cholp[n]	-990.24	1.31	-425.08	-454.77	-436.95	1.00e-05	1.00e-02
cmpacna[e]	-2016.53	4.53	-720.91	-750.60	-732.79	1.00e-05	1.00e-02
gda1_hs[n]	0.00	3.36	0.00	-29.69	-11.88	1.00e-05	1.00e-02
hhxdcal[c]	-146.04	4.30	1245.72	1216.03	1233.85	1.00e-05	1.00e-02
34dhpe[e]	-254.61	3.59	192.15	162.46	180.28	1.00e-05	1.00e-02
gd3_hs[m]	0.00	3.36	4242.39	4212.71	4230.52	1.00e-05	1.00e-02
15HPET[x]	-219.09	7.29	1092.34	1062.65	1080.47	1.00e-05	1.00e-02
M02956[e]	0.00	3.36	223.40	193.71	211.52	1.00e-05	1.00e-02
M00234[e]	0.00	3.36	268.08	238.39	256.20	1.00e-05	1.00e-02
M01807[e]	0.00	3.36	44.68	14.99	32.80	1.00e-05	1.00e-02
M00503[e]	0.00	3.36	312.76	283.07	300.88	1.00e-05	1.00e-02
M00241[e]	0.00	3.36	268.08	238.39	256.20	1.00e-05	1.00e-02
M01820[e]	0.00	3.36	44.68	14.99	32.80	1.00e-05	1.00e-02
M00510[e]	0.00	3.36	312.76	283.07	300.88	1.00e-05	1.00e-02
M00003[e]	-246.04	4.63	1139.03	1109.35	1127.16	1.00e-05	1.00e-02
M00008[e]	-175.23	6.83	1388.56	1358.87	1376.69	1.00e-05	1.00e-02
M00010[e]	-163.70	7.61	1310.73	1281.04	1298.85	1.00e-05	1.00e-02
M00017[e]	-222.54	5.17	1430.61	1400.92	1418.74	1.00e-05	1.00e-02
M00019[e]	-238.20	4.81	1236.23	1206.54	1224.35	1.00e-05	1.00e-02
M00021[e]	-172.28	6.69	1570.23	1540.54	1558.35	1.00e-05	1.00e-02
M00115[e]	-238.20	4.81	1236.23	1206.54	1224.35	1.00e-05	1.00e-02
M00117[e]	-269.53	4.09	847.46	817.77	835.59	1.00e-05	1.00e-02
M00260[e]	-113.44	9.09	1450.35	1420.66	1438.47	1.00e-05	1.00e-02
M00265[e]	-205.91	4.70	1447.24	1417.55	1435.36	1.00e-05	1.00e-02
M00315[e]	-181.07	5.80	1561.44	1531.75	1549.56	1.00e-05	1.00e-02
M00341[e]	-137.49	7.87	1515.66	1485.97	1503.79	1.00e-05	1.00e-02
M01197[e]	-235.48	5.62	1060.24	1030.55	1048.36	1.00e-05	1.00e-02
M01207[e]	-175.23	6.83	1388.56	1358.88	1376.69	1.00e-05	1.00e-02
M01235[e]	-222.54	5.17	1430.61	1400.92	1418.74	1.00e-05	1.00e-02
M01238[e]	-246.04	4.63	1139.04	1109.35	1127.16	1.00e-05	1.00e-02
M01582[e]	-206.88	5.53	1625.00	1595.31	1613.12	1.00e-05	1.00e-02
M02053[e]	-222.16	4.49	1609.71	1580.02	1597.83	1.00e-05	1.00e-02
M02457[e]	-82.50	9.42	1436.61	1406.93	1424.74	1.00e-05	1.00e-02
M02613[e]	-237.83	4.13	1415.33	1385.64	1403.45	1.00e-05	1.00e-02
M02745[e]	-269.53	4.09	847.46	817.77	835.59	1.00e-05	1.00e-02
M03045[e]	-206.50	4.85	1804.09	1774.40	1792.22	1.00e-05	1.00e-02
M03051[e]	-284.82	3.07	832.17	802.49	820.30	1.00e-05	1.00e-02
M03153[e]	-175.55	6.26	2013.76	1984.07	2001.89	1.00e-05	1.00e-02
M02560[e]	0.00	3.36	44.68	14.99	32.80	1.00e-05	1.00e-02
M02561[e]	0.00	3.36	44.68	14.99	32.80	1.00e-05	1.00e-02
C01601[e]	-316.14	2.41	443.40	413.71	431.52	1.00e-05	1.00e-02
M02909[e]	0.00	3.36	44.68	14.99	32.80	1.00e-05	1.00e-02
M02108[e]	-331.81	2.10	249.02	219.33	237.14	1.00e-05	1.00e-02
M03117[e]	-300.48	2.73	637.79	608.10	625.92	1.00e-05	1.00e-02
M03134[e]	-347.47	1.82	54.64	24.95	42.76	1.00e-05	1.00e-02
xolest2_hs[l]	0.00	3.36	1502.92	1473.23	1491.04	1.00e-05	1.00e-02
xolest2_hs[r]	0.00	3.36	1957.16	1927.47	1945.29	1.00e-05	1.00e-02
M03134[c]	-347.47	1.82	43.94	14.26	32.07	1.00e-05	1.00e-02
M02694[c]	-2188.38	6.16	-449.14	-478.83	-461.02	1.00e-05	1.00e-02
M02694[m]	-2188.38	6.16	-258.75	-288.44	-270.63	1.00e-05	1.00e-02
M02108[c]	-331.81	2.10	233.57	203.88	221.70	1.00e-05	1.00e-02
M02107[c]	-2172.72	6.54	-259.48	-289.17	-271.36	1.00e-05	1.00e-02
M02107[m]	-2172.72	6.54	-50.11	-79.80	-61.99	1.00e-05	1.00e-02
M02616[c]	-2157.06	6.92	-69.85	-99.54	-81.72	1.00e-05	1.00e-02
M02616[m]	-2157.06	6.92	158.52	128.83	146.65	1.00e-05	1.00e-02
M03117[c]	-300.48	2.73	612.85	583.16	600.97	1.00e-05	1.00e-02
M03116[c]	-2136.27	7.24	124.91	95.22	113.03	1.00e-05	1.00e-02
M03116[m]	-2136.27	7.24	372.28	342.59	360.40	1.00e-05	1.00e-02
M03051[c]	-284.82	3.07	802.48	772.79	790.60	1.00e-05	1.00e-02
M03050[c]	-2120.61	7.61	314.54	284.85	302.67	1.00e-05	1.00e-02
M00129[c]	-2120.31	7.77	314.84	285.15	302.96	1.00e-05	1.00e-02
M00117[c]	-269.53	4.09	817.77	788.08	805.89	1.00e-05	1.00e-02
HC10784[c]	0.00	3.36	2423.73	2394.04	2411.86	1.00e-05	1.00e-02
M02745[c]	-269.53	4.09	817.77	788.08	805.89	1.00e-05	1.00e-02
M01141[c]	-2126.45	8.72	308.71	279.02	296.83	1.00e-05	1.00e-02
M01197[c]	-235.48	5.62	1025.79	996.10	1013.92	1.00e-05	1.00e-02
M01191[c]	-2104.65	8.14	504.46	474.77	492.58	1.00e-05	1.00e-02
M00003[c]	-246.04	4.63	1102.21	1072.53	1090.34	1.00e-05	1.00e-02
M00004[c]	-2118.83	8.38	577.27	547.58	565.40	1.00e-05	1.00e-02
M01238[c]	-246.04	4.63	1102.22	1072.53	1090.34	1.00e-05	1.00e-02
M01237[c]	-2096.82	8.33	599.29	569.60	587.41	1.00e-05	1.00e-02
M00019[c]	-238.20	4.81	1197.03	1167.34	1185.16	1.00e-05	1.00e-02
M00020[c]	-2081.59	6.88	701.50	671.81	689.62	1.00e-05	1.00e-02
vacccoa[c]	-2078.33	11.01	704.76	675.07	692.89	1.00e-05	1.00e-02
M00127[c]	-167.35	6.73	1311.38	1281.69	1299.50	1.00e-05	1.00e-02
M00115[c]	-238.20	4.81	1197.04	1167.35	1185.16	1.00e-05	1.00e-02
M00116[c]	-2088.99	8.52	694.09	664.41	682.22	1.00e-05	1.00e-02
M02613[c]	-237.83	4.13	1371.38	1341.69	1359.51	1.00e-05	1.00e-02
M02612[c]	-2078.74	8.80	878.32	848.63	866.44	1.00e-05	1.00e-02
M00017[c]	-222.54	5.17	1386.67	1356.98	1374.79	1.00e-05	1.00e-02
M00018[c]	-2080.38	7.43	876.68	846.99	864.80	1.00e-05	1.00e-02
M01235[c]	-222.54	5.17	1386.67	1356.98	1374.79	1.00e-05	1.00e-02
M01236[c]	-2065.93	7.26	891.13	861.44	879.26	1.00e-05	1.00e-02
M01207[c]	-175.23	6.83	1347.00	1317.31	1335.12	1.00e-05	1.00e-02
M00123[c]	-2100.78	8.14	769.29	739.60	757.42	1.00e-05	1.00e-02
M02457[c]	-82.50	9.42	1396.23	1366.54	1384.36	1.00e-05	1.00e-02
M00101[c]	-2095.36	8.25	687.73	658.05	675.86	1.00e-05	1.00e-02
M02053[c]	-222.16	4.49	1561.01	1531.33	1549.14	1.00e-05	1.00e-02
M02052[c]	-2055.68	7.54	1075.35	1045.66	1063.47	1.00e-05	1.00e-02
M01582[c]	-206.88	5.53	1576.30	1546.61	1564.42	1.00e-05	1.00e-02
M00006[c]	-2079.67	9.33	1051.36	1021.67	1039.48	1.00e-05	1.00e-02
M03045[c]	-206.50	4.85	1750.65	1720.96	1738.77	1.00e-05	1.00e-02
M03047[c]	-2047.41	9.55	1257.59	1227.90	1245.71	1.00e-05	1.00e-02
M03153[c]	-175.55	6.26	1955.57	1925.88	1943.69	1.00e-05	1.00e-02
M02112[c]	-2026.33	10.03	1452.64	1422.95	1440.76	1.00e-05	1.00e-02
M00010[c]	-163.70	7.61	1271.53	1241.85	1259.66	1.00e-05	1.00e-02
M00012[c]	-2004.61	12.42	778.47	748.79	766.60	1.00e-05	1.00e-02
M00341[c]	-137.49	7.87	1471.72	1442.03	1459.84	1.00e-05	1.00e-02
M00343[c]	-2065.08	10.15	891.98	862.29	880.10	1.00e-05	1.00e-02
M00260[c]	-113.44	9.09	1408.77	1379.09	1396.90	1.00e-05	1.00e-02
M00315[c]	-181.07	5.80	1515.12	1485.43	1503.24	1.00e-05	1.00e-02
M00008[c]	-175.23	6.83	1346.99	1317.30	1335.12	1.00e-05	1.00e-02
M00021[c]	-172.28	6.69	1523.91	1494.22	1512.03	1.00e-05	1.00e-02
M00023[c]	-2013.20	11.35	1030.85	1001.16	1018.97	1.00e-05	1.00e-02
M00265[c]	-205.91	4.70	1403.29	1373.61	1391.42	1.00e-05	1.00e-02
HC02048[c]	0.00	3.36	1336.42	1306.73	1324.54	1.00e-05	1.00e-02
HC02042[c]	0.00	3.36	257.99	228.30	246.12	1.00e-05	1.00e-02
clpn_hs[m]	0.00	3.36	768.92	739.23	757.05	1.00e-05	1.00e-02
HC02050[c]	0.00	3.36	214.50	184.81	202.63	1.00e-05	1.00e-02
HC02051[c]	0.00	3.36	214.50	184.81	202.63	1.00e-05	1.00e-02
HC02054[c]	0.00	3.36	214.50	184.81	202.63	1.00e-05	1.00e-02
HC02056[c]	0.00	3.36	260.95	231.27	249.08	1.00e-05	1.00e-02
HC02057[c]	0.00	3.36	260.95	231.27	249.08	1.00e-05	1.00e-02
HC02060[c]	0.00	3.36	260.95	231.27	249.08	1.00e-05	1.00e-02
M02686[c]	0.00	3.36	564.66	534.97	552.79	1.00e-05	1.00e-02
M02758[c]	0.00	3.36	651.65	621.96	639.77	1.00e-05	1.00e-02
HC02076[c]	0.00	3.36	304.45	274.76	292.57	1.00e-05	1.00e-02
HC02070[c]	0.00	3.36	43.49	13.80	31.62	1.00e-05	1.00e-02
sphmyln_hs[r]	-426.56	8.43	2182.98	2153.29	2171.10	1.00e-05	1.00e-02
galgluside_hs[r]	-779.07	12.91	3265.62	3235.93	3253.75	1.00e-05	1.00e-02
galgbside_hs[c]	0.00	3.36	3870.83	3841.14	3858.95	1.00e-05	1.00e-02
M02197[c]	0.00	3.36	4001.31	3971.62	3989.43	1.00e-05	1.00e-02
M02491[c]	-501.95	2.26	105.41	75.72	93.53	1.00e-05	1.00e-02
M03131[c]	-527.70	4.13	-266.97	-296.66	-278.84	1.00e-05	1.00e-02
gm1b_hs[c]	0.00	3.36	4131.04	4101.35	4119.17	1.00e-05	1.00e-02
gm3_hs[c]	0.00	3.36	3130.72	3101.03	3118.84	1.00e-05	1.00e-02
M02012[l]	0.00	3.36	0.00	-29.69	-11.88	1.00e-05	1.00e-02
M02013[l]	0.00	3.36	2872.25	2842.56	2860.37	1.00e-05	1.00e-02
gd2_hs[c]	0.00	3.36	4389.78	4360.09	4377.90	1.00e-05	1.00e-02
acglcgalgluside_hs[c]	0.00	3.36	3000.98	2971.29	2989.10	1.00e-05	1.00e-02
galacglcgalgluside_hs[c]	0.00	3.36	3435.90	3406.22	3424.03	1.00e-05	1.00e-02
M02195[c]	0.00	3.36	3870.83	3841.14	3858.95	1.00e-05	1.00e-02
galfucgalacglcgalgluside_hs[c]	0.00	3.36	4305.75	4276.06	4293.88	1.00e-05	1.00e-02
acgalfucgalacglcgalgluside_hs[c]	0.00	3.36	4436.23	4406.54	4424.36	1.00e-05	1.00e-02
M02683[c]	0.00	3.36	3435.90	3406.22	3424.03	1.00e-05	1.00e-02
acngal14acglcgalgluside_hs[c]	0.00	3.36	4131.04	4101.35	4119.17	1.00e-05	1.00e-02
acglcgal14acglcgalgluside_hs[c]	0.00	3.36	4001.31	3971.62	3989.43	1.00e-05	1.00e-02
galacglcgal14acglcgalgluside_hs[c]	0.00	3.36	4436.23	4406.54	4424.36	1.00e-05	1.00e-02
acglcgalacglcgal14acglcgalgluside_hs[c]	0.00	3.36	5001.63	4971.94	4989.76	1.00e-05	1.00e-02
M02186[c]	-428.52	17.39	1311.17	1281.48	1299.29	1.00e-05	1.00e-02
M02490[c]	-501.95	2.26	105.41	75.72	93.53	1.00e-05	1.00e-02
M01881[c]	0.00	3.36	0.00	-29.69	-11.88	1.00e-05	1.00e-02
5HPET[m]	-219.09	7.29	1276.43	1246.74	1264.55	1.00e-05	1.00e-02
CE6246[c]	-387.06	7.23	961.20	931.51	949.33	1.00e-05	1.00e-02
arachd[n]	-121.14	7.37	1227.12	1197.43	1215.24	1.00e-05	1.00e-02
12HPET[r]	-241.50	6.89	1106.76	1077.07	1094.88	1.00e-05	1.00e-02
gthox[r]	-1620.38	14.41	-315.73	-345.42	-327.61	1.00e-05	1.00e-02
M01111[e]	0.00	3.36	312.76	283.07	300.88	1.00e-05	1.00e-02
HC02217[r]	-326.61	7.06	1021.65	991.96	1009.77	1.00e-05	1.00e-02
HC02180[r]	-738.49	7.22	696.76	667.07	684.88	1.00e-05	1.00e-02
HC01118[c]	-1823.80	14.39	305.45	275.76	293.58	1.00e-05	1.00e-02
Ssq23epx[c]	-86.58	13.47	2088.04	2058.36	2076.17	1.00e-05	1.00e-02
M00939[c]	-235.25	13.57	1939.37	1909.68	1927.50	1.00e-05	1.00e-02
M00937[c]	-192.33	13.65	1895.31	1865.62	1883.44	1.00e-05	1.00e-02
44mzym[c]	-123.41	12.94	1964.23	1934.54	1952.35	1.00e-05	1.00e-02
M00961[c]	0.00	3.36	2087.64	2057.95	2075.76	1.00e-05	1.00e-02
M00957[c]	0.00	3.36	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
4mzym_int1[c]	-370.62	15.18	1630.03	1600.34	1618.15	1.00e-05	1.00e-02
4mzym_int2[c]	-52.80	14.13	1860.87	1831.18	1848.99	1.00e-05	1.00e-02
HC02110[c]	-149.71	13.56	1850.94	1821.25	1839.06	1.00e-05	1.00e-02
M00963[c]	0.00	3.36	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
M00959[c]	0.00	3.36	1913.67	1883.98	1901.79	1.00e-05	1.00e-02
M00955[c]	0.00	3.36	1913.67	1883.98	1901.79	1.00e-05	1.00e-02
M01067[c]	-50.18	17.48	1776.51	1746.82	1764.63	1.00e-05	1.00e-02
zymst[c]	-76.24	14.74	1837.42	1807.73	1825.55	1.00e-05	1.00e-02
chlstol[c]	-69.44	14.08	1844.23	1814.54	1832.35	1.00e-05	1.00e-02
M00940[c]	-182.75	14.31	2078.85	2049.17	2066.98	1.00e-05	1.00e-02
M00938[c]	-139.83	14.39	2034.79	2005.10	2022.92	1.00e-05	1.00e-02
M00942[c]	-64.22	13.13	2023.42	1993.73	2011.55	1.00e-05	1.00e-02
M00962[c]	0.00	3.36	2174.62	2144.93	2162.75	1.00e-05	1.00e-02
M00958[c]	0.00	3.36	2087.64	2057.95	2075.76	1.00e-05	1.00e-02
M00954[c]	0.00	3.36	2087.64	2057.95	2075.76	1.00e-05	1.00e-02
M00966[c]	0.00	3.36	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
M00967[c]	0.00	3.36	2087.64	2057.95	2075.76	1.00e-05	1.00e-02
M00964[c]	-122.29	14.08	1965.35	1935.66	1953.47	1.00e-05	1.00e-02
M00960[c]	-83.94	13.87	1916.71	1887.02	1904.84	1.00e-05	1.00e-02
M00956[c]	0.00	3.36	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
M01068[c]	41.89	14.53	1955.56	1925.87	1943.68	1.00e-05	1.00e-02
cholcoar[c]	-2430.01	18.81	875.00	845.31	863.12	1.00e-05	1.00e-02
cholcoas[m]	-2430.99	17.76	1235.39	1205.70	1223.52	1.00e-05	1.00e-02
cholcoaone[m]	-2550.42	20.11	1019.51	989.82	1007.63	1.00e-05	1.00e-02
HC01459[m]	-2582.79	18.29	1083.62	1053.93	1071.74	1.00e-05	1.00e-02
M00978[c]	-250.08	14.08	1663.59	1633.90	1651.71	1.00e-05	1.00e-02
M00976[c]	-407.42	14.92	1506.25	1476.56	1494.37	1.00e-05	1.00e-02
M01081[c]	-391.33	13.13	1609.32	1579.63	1597.45	1.00e-05	1.00e-02
M01083[c]	-254.84	13.50	1745.82	1716.13	1733.94	1.00e-05	1.00e-02
M01077[c]	-423.09	12.63	1664.55	1634.86	1652.67	1.00e-05	1.00e-02
M01080[c]	-286.60	13.01	1801.04	1771.35	1789.16	1.00e-05	1.00e-02
M01077[m]	-423.09	12.63	1892.56	1862.87	1880.68	1.00e-05	1.00e-02
M01080[m]	-286.60	13.01	2029.05	1999.36	2017.17	1.00e-05	1.00e-02
M01076[m]	-468.12	16.79	1847.53	1817.84	1835.66	1.00e-05	1.00e-02
M01079[m]	-393.51	13.81	1922.14	1892.45	1910.27	1.00e-05	1.00e-02
M00746[m]	-491.65	13.23	1727.52	1697.83	1715.64	1.00e-05	1.00e-02
M00753[m]	-355.15	13.60	1864.01	1834.32	1852.13	1.00e-05	1.00e-02
M02977[m]	-677.53	14.13	1541.63	1511.95	1529.76	1.00e-05	1.00e-02
M00742[m]	-601.99	14.18	1665.42	1635.73	1653.54	1.00e-05	1.00e-02
M02977[c]	-677.53	14.13	1323.12	1293.43	1311.24	1.00e-05	1.00e-02
M00742[c]	-601.99	14.18	1442.16	1412.47	1430.28	1.00e-05	1.00e-02
M00615[c]	-2555.18	19.29	750.03	720.34	738.16	1.00e-05	1.00e-02
M00743[c]	-2412.96	19.59	892.25	862.56	880.38	1.00e-05	1.00e-02
M00615[x]	-2555.18	19.29	659.65	629.96	647.78	1.00e-05	1.00e-02
M00743[x]	-2412.96	19.59	801.87	772.19	790.00	1.00e-05	1.00e-02
M00625[m]	-108.69	14.16	2110.47	2080.78	2098.60	1.00e-05	1.00e-02
M00625[c]	-108.69	14.16	1891.96	1862.27	1880.09	1.00e-05	1.00e-02
M00979[c]	-205.11	15.54	1708.56	1678.87	1696.69	1.00e-05	1.00e-02
M00977[c]	-341.60	15.16	1572.07	1542.38	1560.19	1.00e-05	1.00e-02
M01082[c]	-346.36	14.62	1654.29	1624.61	1642.42	1.00e-05	1.00e-02
M01084[c]	-209.86	14.99	1790.79	1761.10	1778.91	1.00e-05	1.00e-02
20ahchsterol[r]	-126.93	15.41	1873.72	1844.03	1861.85	1.00e-05	1.00e-02
M01989[c]	-518.47	17.55	1351.55	1321.86	1339.67	1.00e-05	1.00e-02
M02155[c]	-428.52	17.39	1311.17	1281.48	1299.29	1.00e-05	1.00e-02
M00606[m]	-152.59	14.74	2066.57	2036.88	2054.69	1.00e-05	1.00e-02
M00579[m]	-286.67	15.30	1932.49	1902.80	1920.62	1.00e-05	1.00e-02
M00605[c]	-263.52	13.12	1128.23	1098.55	1116.36	1.00e-05	1.00e-02
M00406[c]	-400.04	12.08	991.71	962.03	979.84	1.00e-05	1.00e-02
M01075[c]	-114.84	14.07	1015.97	986.28	1004.09	1.00e-05	1.00e-02
M01075[r]	-114.84	14.07	1015.97	986.28	1004.09	1.00e-05	1.00e-02
M02760[c]	-111.49	15.49	1193.29	1163.60	1181.41	1.00e-05	1.00e-02
M02761[c]	-236.48	14.61	1068.30	1038.61	1056.42	1.00e-05	1.00e-02
M00603[c]	-377.12	15.25	927.65	897.96	915.77	1.00e-05	1.00e-02
M00285[c]	-246.28	13.67	1058.50	1028.81	1046.62	1.00e-05	1.00e-02
M00429[m]	-433.96	13.41	1013.32	983.63	1001.45	1.00e-05	1.00e-02
hestratriol[l]	-226.14	9.41	575.42	545.73	563.55	1.00e-05	1.00e-02
CE5253[l]	0.00	3.36	734.76	705.07	722.89	1.00e-05	1.00e-02
3ohxccoa[c]	-2132.38	10.34	1346.82	1317.13	1334.94	1.00e-05	1.00e-02
M00783[c]	-2119.71	10.48	1446.47	1416.78	1434.59	1.00e-05	1.00e-02
M00049[c]	-2009.67	10.22	1469.31	1439.62	1457.44	1.00e-05	1.00e-02
M00887[c]	-2187.20	9.02	683.10	653.41	671.22	1.00e-05	1.00e-02
M00790[c]	-2174.53	9.15	782.75	753.06	770.87	1.00e-05	1.00e-02
M00054[c]	-2061.11	9.15	808.98	779.29	797.10	1.00e-05	1.00e-02
M00873[c]	-2171.54	9.40	872.73	843.04	860.86	1.00e-05	1.00e-02
M00778[c]	-2158.87	9.53	972.38	942.69	960.51	1.00e-05	1.00e-02
M00044[c]	-2048.83	9.27	995.23	965.54	983.35	1.00e-05	1.00e-02
M00907[c]	-2155.87	9.77	1062.37	1032.68	1050.49	1.00e-05	1.00e-02
