http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07LIN/ALG_1584	07LIN/ALG	spectrophotometry	A	1.1.1.87	homoisocitrate dehydrogenase	C05662 + C00003 = C00322 + C00288 + C00004	(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate(aq) + NAD(ox) = 2-oxoadipate(aq) + carbon dioxide(aq) + NAD(red)		0.45	298.15		7.5		1
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=80FUK/OBO_1256	80FUK/OBO	spectrophotometry	B	5.1.3.2	UDPglucose 4-epimerase	C00029 = C00052	UDPglucose(aq) = UDPgalactose(aq)		0.29	298.15		8.7		4422
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91SRI/NAM_308	91SRI/NAM	spectrophotometry	B	1.5.1.21	1-piperidine-2-carboxylate reductase	C00408 + C00006 = C04092 + C00005	L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq)		0.00775	291.1		9.1		4423
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91SRI/NAM_308	91SRI/NAM	spectrophotometry	B	1.5.1.21	1-piperidine-2-carboxylate reductase	C00408 + C00006 = C04092 + C00005	L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq)		0.00585	297.6		9.1		4424
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91SRI/NAM_308	91SRI/NAM	spectrophotometry	B	1.5.1.21	1-piperidine-2-carboxylate reductase	C00408 + C00006 = C04092 + C00005	L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq)		0.0103	281.2		9.1		4425
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91SRI/NAM_308	91SRI/NAM	spectrophotometry	B	1.5.1.21	1-piperidine-2-carboxylate reductase	C00408 + C00006 = C04092 + C00005	L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq)		0.00719	285.3		9.1		4426
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91SRI/NAM_308	91SRI/NAM	spectrophotometry	B	1.5.1.21	1-piperidine-2-carboxylate reductase	C00408 + C00006 = C04092 + C00005	L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq)		0.00526	305		9.1		4427
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91SRI/NAM_308	91SRI/NAM	spectrophotometry	B	1.5.1.21	1-piperidine-2-carboxylate reductase	C00408 + C00006 = C04092 + C00005	L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq)		0.0111	277.8		9.1		4428
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56RAB/PRI_353	56RAB/PRI	spectrophotometry	C	2.1.2.4	glycine formiminotransferase	C00664 + C00037 = C02718 + C00101	5-formiminotetrahydrofolate(aq) + glycine(aq) = N-formiminoglycine(aq) + tetrahydrofolate(aq)		5	310.15		7		4429
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59MCC/NAJ_1403	59MCC/NAJ	enzymatic assay	C	5.4.2.2	phosphoglucomutase	C00103 = C00092	-D-glucose 1-phosphate(aq) =-D-glucose 6-phosphate(aq)		17.2	303.15		7.5		4430
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=55DIC/WIL_1332	55DIC/WIL	chromatography and spectrophotometry	C	5.3.1.6	ribose-5-phosphate isomerase	C00117 = C00199	D-ribose 5-phosphate(aq) = D-ribulose 5-phosphate(aq)		0.59	310.15		7		4431
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=02NES/ZHO_1591	02NES/ZHO	chromatography and radioactivituy	C	5.3.3.5	cholestenol  -isomerase	C05439 = C05437	(3,5)-cholesta-7,24-diene-3-ol(aq) = (3,5)-cholesta-8,24-diene-3-ol(aq)		14	310.15		7.5		4432
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=63DOM/ZEC_1372	63DOM/ZEC	spectrophotometry	C	5.3.1.14	L-rhamnose isomerase	C00507 = C00861	L-rhamnose(aq) = L-rhamnulose(aq)		0.75	310.15		8.5		4433
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		1.53E-06	311.15	0.25	6.76		4434
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		1.64E-06	311.15	0.25	6.77		4435
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		3.1E-06	311.15	0.25	7.02		4436
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		1.28E-05	311.15	0.25	7.34		4437
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		1.09E-05	311.15	0.25	7.56		4438
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		1.46E-05	311.15	0.25	7.64		4439
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		2.86E-05	311.15	0.25	7.92		4440
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		3.28E-05	311.15	0.25	8.1		4441
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		3.77E-06	311.15	0.75	7		4442
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		2.45E-06	298.15	0.25	7.32		4443
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		2.28E-06	298.15	0.25	7.3		4444
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		2.61E-06	311.15	0.25	7.12	1.7	4445
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		3.14E-06	311.15	0.25	7		4446
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		2.83E-06	311.15	0.25	7.12	2.3	4447
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		1.23E-05	311.15	0.25	7.54		4448
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		3.14E-06	311.15	0.25	7.03		4449
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		1.12E-05	311.15	0.25	7.53		4450
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=81MER/MCA_204	81MER/MCA	enzymatic assay and spectrophotometry	A	1.1.1.95	phosphoglycerate dehydrogenase	C00197 + C00003 = C03232 + C00004	3-phospho-D-glycerate(aq) + NAD(aq) = 3-phosphohydroxypyruvate(aq) + NADH(aq)		2.57E-06	311.15	0.15	7		4451
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=49MEY/GRE_818	49MEY/GRE	chemical analysis	C	3.1.3.2	acid phosphatase	C01094 + C00001 = C00095 + C00009	D-fructose 1-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq)		168	311.15		5.8		4452
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86HUB/HUR_930	86HUB/HUR	gas-liquid chromatography	C	3.2.1.23	_-galactosidase	C00243 + C00001 = C00124 + C00031	lactose(aq) + H2O(l) = D-galactose(aq) + D-glucose(aq)		86	298.15		7		4453
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=37EUL/ADL_95	37EUL/ADL	spectrophotometry	C	1.1.1.27	L-lactate dehydrogenase	C00186 + C00003 = C00022 + C00004	(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq)		8.3E-05	298.15		7.61		4454
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=37EUL/ADL_95	37EUL/ADL	spectrophotometry	C	1.1.1.27	L-lactate dehydrogenase	C00186 + C00003 = C00022 + C00004	(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq)		0.0014	298.15		8.51		4455
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=37EUL/ADL_95	37EUL/ADL	spectrophotometry	C	1.1.1.27	L-lactate dehydrogenase	C00186 + C00003 = C00022 + C00004	(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq)		0.0025	298.15		8.83		4456
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=37EUL/ADL_95	37EUL/ADL	spectrophotometry	C	1.1.1.27	L-lactate dehydrogenase	C00186 + C00003 = C00022 + C00004	(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq)		7.7E-05	298.15		7.58		4457
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=37EUL/ADL_95	37EUL/ADL	spectrophotometry	C	1.1.1.27	L-lactate dehydrogenase	C00186 + C00003 = C00022 + C00004	(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq)		0.0011	298.15		8.38		4458
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=37EUL/ADL_95	37EUL/ADL	spectrophotometry	C	1.1.1.27	L-lactate dehydrogenase	C00186 + C00003 = C00022 + C00004	(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq)		0.002	298.15		8.82		4459
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157	69VIL/DAL	spectrophotometry and pressure measurements	A	1.1.1.44	phosphogluconate dehydrogenase (decarboxylating)	C00345 + C00006 + C00001 = C00199 + C00005 + C00288	6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq)		0.074	298.15	0.036	6.45		4460
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157	69VIL/DAL	spectrophotometry and pressure measurements	A	1.1.1.44	phosphogluconate dehydrogenase (decarboxylating)	C00345 + C00006 + C00001 = C00199 + C00005 + C00288	6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq)		0.079	298.15	0.048	7.3		4461
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157	69VIL/DAL	spectrophotometry and pressure measurements	A	1.1.1.44	phosphogluconate dehydrogenase (decarboxylating)	C00345 + C00006 + C00001 = C00199 + C00005 + C00288	6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq)		0.074	298.15	0.12	7.7		4462
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157	69VIL/DAL	spectrophotometry and pressure measurements	A	1.1.1.44	phosphogluconate dehydrogenase (decarboxylating)	C00345 + C00006 + C00001 = C00199 + C00005 + C00288	6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq)		0.076	298.15	0.25	6.95		4463
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157	69VIL/DAL	spectrophotometry and pressure measurements	A	1.1.1.44	phosphogluconate dehydrogenase (decarboxylating)	C00345 + C00006 + C00001 = C00199 + C00005 + C00288	6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq)		0.075	298.15	0.35	6.95		4464
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157	69VIL/DAL	spectrophotometry and pressure measurements	A	1.1.1.44	phosphogluconate dehydrogenase (decarboxylating)	C00345 + C00006 + C00001 = C00199 + C00005 + C00288	6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq)		0.083	298.15	0.084	6.8		4465
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157	69VIL/DAL	spectrophotometry and pressure measurements	A	1.1.1.44	phosphogluconate dehydrogenase (decarboxylating)	C00345 + C00006 + C00001 = C00199 + C00005 + C00288	6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq)		0.081	298.15	0.096	6.9		4466
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157	69VIL/DAL	spectrophotometry and pressure measurements	A	1.1.1.44	phosphogluconate dehydrogenase (decarboxylating)	C00345 + C00006 + C00001 = C00199 + C00005 + C00288	6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq)		0.069	298.15	0.45	6.95		4467
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157	69VIL/DAL	spectrophotometry and pressure measurements	A	1.1.1.44	phosphogluconate dehydrogenase (decarboxylating)	C00345 + C00006 + C00001 = C00199 + C00005 + C00288	6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq)		0.08	298.15	0.12	6.95		4468
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=66GIB/MOR_534	66GIB/MOR		D	2.6.1.35	glycine-oxaloacetate transaminase	C00037 + C00036 = C00048 + C00049	glycine(aq) + oxaloacetate(aq) = glyoxylate(aq) + L-aspartate(aq)		0.016	298.15		7.1		4469
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=43KRE/EGG_1159	43KRE/EGG	polarimetry	B	4.2.1.3	aconitate hydratase	C00311 = C00417 + C00001	isocitrate(aq) = cis-aconitate(aq) + H2O(l)		0.69	311.15		7.4		4470
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=43MEY/JUN_1091	43MEY/JUN	chemical analysis and polarimetry	B	4.1.2.13	fructose-biphosphate aldolase	C00354 = C00111 + C00118	D-fructose 1,6-bisphosphate(aq) = glycerone phosphate(aq) + D-glyceraldehyde 3-phosphate(aq)		8E-05	303.15		7		4471
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=43MEY/JUN_1091	43MEY/JUN	chemical analysis and polarimetry	B	4.1.2.13	fructose-biphosphate aldolase	C00354 = C00111 + C00118	D-fructose 1,6-bisphosphate(aq) = glycerone phosphate(aq) + D-glyceraldehyde 3-phosphate(aq)		0.00011	313.15		7		4472
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=43MEY/JUN_1091	43MEY/JUN	chemical analysis and polarimetry	B	4.1.2.13	fructose-biphosphate aldolase	C00354 = C00111 + C00118	D-fructose 1,6-bisphosphate(aq) = glycerone phosphate(aq) + D-glyceraldehyde 3-phosphate(aq)		0.00045	333.15		7		4473
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=43MEY/JUN_1091	43MEY/JUN	chemical analysis and polarimetry	B	4.1.2.13	fructose-biphosphate aldolase	C00354 = C00111 + C00118	D-fructose 1,6-bisphosphate(aq) = glycerone phosphate(aq) + D-glyceraldehyde 3-phosphate(aq)		0.00015	311.15		7		4474
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.19	273.3	0.12	8.5		4475
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.19	274.9	0.12	8.5		4476
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.2	278.2	0.12	8.5		4477
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.22	283.4	0.12	8.5		4478
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.25	289.9	0.12	8.5		4479
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.26	293.3	0.12	8.5		4480
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.27	299	0.12	8.5		4481
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.3	303.6	0.12	8.5		4482
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.31	303.6	0.12	8.5		4483
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.33	308.8	0.12	8.5		4484
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.36	313.3	0.12	8.5		4485
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.38	317.5	0.12	8.5		4486
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.34	313.7	0.12	8.5		4487
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.41	322.8	0.12	8.5		4488
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.24	288.4	0.12	8.5		4489
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.38	318.7	0.12	8.5		4490
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.2	279.3	0.12	8.5		4491
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.29	298.2	0.12	8.5		4492
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.26	294.3	0.12	8.5		4493
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.41	322	0.12	8.5		4494
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.22	284.7	0.12	8.5		4495
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.22	284.7	0.12	8.5		4496
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=68DYS/NOL_1358	68DYS/NOL	spectrophotometry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.33	308.2	0.12	8.5		4497
