http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07LIN/ALG_1584	07LIN/ALG	spectrophotometry	A	1.1.1.87	homoisocitrate dehydrogenase	C05662 + C00003 = C00322 + C00288 + C00004	(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate(aq) + NAD(ox) = 2-oxoadipate(aq) + carbon dioxide(aq) + NAD(red)		0.45	298.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91GOL/BEL_901	91GOL/BEL	calorimetry	A	3.2.1.3	glucan 1,4--glucosidase	C00713 + 2 C00001 = 3 C00031	panose(aq) + 2 H2O(l) = 3 D-glucose(aq)			298.15		6	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=60ICH/FUR_1238	60ICH/FUR		B	5.1.1.5	lysine racemase	C00047 = C00739	L-lysine(aq) = D-lysine(aq)		1	303.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=87TAV/LEE_483	87TAV/LEE	NMR	B	2.4.2.10	orotate phosphoribosyltransferase	C01103 + C00013 = C00295 + C00119	orotidine 5'-phosphate(aq) + pyrophosphate(aq) = orotate(aq) + 5-phospho--D-ribose 1-diphosphate(aq)		1.4	301.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=79VAN_1688	79VAN	radioactivity	C	3.6.1.a	inosine triphosphate pyrophosphohydrolase	C00081 + C00001 = C00130 + C00013	ITP(aq) + H2O(l) = IMP(aq) + pyrophosphate(aq)		38000	303.15		8.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=75SCH/GRE_218	75SCH/GRE	spectrophotometry	C	1.1.1.141	15-hydroxyprostaglandin dehydrogenase (NAD+)	C00584 + C00003 = C04707 + C00004	prostaglandin E2(aq) + NAD(aq) = 15-oxo-prostaglandin E2(aq) + NADH(aq)			298.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=75SCH/GRE_218	75SCH/GRE	spectrophotometry	C	1.1.1.141	15-hydroxyprostaglandin dehydrogenase (NAD+)	C00584 + C00003 = C04707 + C00004	prostaglandin E2(aq) + NAD(aq) = 15-oxo-prostaglandin E2(aq) + NADH(aq)			298.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82BAR/HEB_1277	82BAR/HEB		C	5.1.3.18	GDP-D-mannose 3,5-epimerase	C00096 = C02280	GDPmannose(aq) = GDP-L-galactose(aq)		0.52	310.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=43BAN_590	43BAN	chemical analysis	C	2.7.3.2	creatine kinase	C00002 + C00300 = C00008 + C02305	ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)		0.0023	311.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=43BAN_590	43BAN	chemical analysis	C	2.7.3.2	creatine kinase	C00002 + C00300 = C00008 + C02305	ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)		0.0925	311.15		8.2	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=43BAN_590	43BAN	chemical analysis	C	2.7.3.2	creatine kinase	C00002 + C00300 = C00008 + C02305	ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)		0.191	311.15		8.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=43BAN_590	43BAN	chemical analysis	C	2.7.3.2	creatine kinase	C00002 + C00300 = C00008 + C02305	ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)		0.138	311.15		9.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=43BAN_590	43BAN	chemical analysis	C	2.7.3.2	creatine kinase	C00002 + C00300 = C00008 + C02305	ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)		0.365	311.15		9.05	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=43BAN_590	43BAN	chemical analysis	C	2.7.3.2	creatine kinase	C00002 + C00300 = C00008 + C02305	ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)		0.0061	311.15		9.7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=43BAN_590	43BAN	chemical analysis	C	2.7.3.2	creatine kinase	C00002 + C00300 = C00008 + C02305	ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)		0.0049	311.15		7.6	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=43BAN_590	43BAN	chemical analysis	C	2.7.3.2	creatine kinase	C00002 + C00300 = C00008 + C02305	ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)		0.0239	311.15		7.8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=43BAN_590	43BAN	chemical analysis	C	2.7.3.2	creatine kinase	C00002 + C00300 = C00008 + C02305	ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq)		0.039	311.15		8.55	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69WAN/BAR_1191	69WAN/BAR	spectrophotometry	C	4.2.1.34	(S)-2-methylmalate dehydratase	C02614 = C01732 + C00001	(S)-2-methylmalate(aq) = 2-methylfumarate(aq) + H2O(l)		0.17	298.15		8.2	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=61PRA_624	61PRA		C	2.7.3.4	taurocyamine kinase	C00002 + C01959 = C00008 + C03149	ATP(aq) + taurocyamine(aq) = ADP(aq) + N-w-phosphotaurocyamine(aq)		0.53	303.15		7.1	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=80PET/AMI_503	80PET/AMI	spectrophotometry	C	1.1.1.37&2.6.1.1	malate dehydrogenase and aspartate transaminase	C00025 + C00149 + C00003 = C00049 + C00026 + C00004	L-glutamate(aq) + (S)-malate(aq) + NAD(aq) = L-aspartate(aq) + 2-oxoglutarate(aq) + NADH(aq)		4.1e-05	298.15		7.4	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=75BRA/JAR_217	75BRA/JAR	spectrophotometry	B	1.1.1.141	15-hydroxyprostaglandin dehydrogenase (NAD+)	C04741 + C00003 = C04654 + C00004	prostaglandin E1(aq) + NAD(aq) = 15-oxo-prostaglandin E1(aq) + NADH(aq)		0.065	298.15		6	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=75BRA/JAR_217	75BRA/JAR	spectrophotometry	B	1.1.1.141	15-hydroxyprostaglandin dehydrogenase (NAD+)	C04741 + C00003 = C04654 + C00004	prostaglandin E1(aq) + NAD(aq) = 15-oxo-prostaglandin E1(aq) + NADH(aq)		0.65	298.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=75BRA/JAR_217	75BRA/JAR	spectrophotometry	B	1.1.1.141	15-hydroxyprostaglandin dehydrogenase (NAD+)	C04741 + C00003 = C04654 + C00004	prostaglandin E1(aq) + NAD(aq) = 15-oxo-prostaglandin E1(aq) + NADH(aq)		6.5	298.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=55DAV/GIL_82	55DAV/GIL	enzymatic assay and spectrophotometry	C	1.1.1.25	shikimate dehydrogenase	C00493 + C00006 = C02652 + C00005	shikimate(aq) + NADP(aq) = 5-dehydroshikimate(aq) + NADPH(aq)		0.18	303.15		7.8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=55DAV/GIL_82	55DAV/GIL	enzymatic assay and spectrophotometry	C	1.1.1.25	shikimate dehydrogenase	C00493 + C00006 = C02652 + C00005	shikimate(aq) + NADP(aq) = 5-dehydroshikimate(aq) + NADPH(aq)		0.036	303.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=55DAV/GIL_81	55DAV/GIL	spectrophotometry	D	1.1.1.24	quinate dehydrogenase	C00296 + C00003 = C00944 + C00004	quinate(aq) + NAD(aq) = 5-dehydroquinate(aq) + NADH(aq)		0.00461	305.15		7.2	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68KOH/JAK2_90	68KOH/JAK2	spectrophotometry	C	1.1.1.26	glyoxylate reductase	C00160 + C00003 = C00048 + C00004	glycolate(aq) + NAD(aq) = glyoxylate(aq) + NADH(aq)		2.4e-07	298.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		320	308.15		5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		214	308.15		5	2
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		100	308.15		6	2
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		120	308.15		6.1	2.3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		100	308.15		6.1	1.72
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		96	308.15		6.1	1.3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		74	308.15		6.1	0.76
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		63	308.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		56	308.15		7	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		56	308.15		7	2.72
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		61	308.15		7	2.3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		63	308.15		7	2
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		61	308.15		7	1
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		56	308.15		7	0.7
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		21	308.15		7	2.1
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		58	308.15		7.2	2.1
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		29	308.15		7.2	2.1
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		45	308.15		7.8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		47	308.15		7.8	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		45	308.15		7.8	2
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		53	308.15		8	2
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		53	308.15		8	2
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		12	308.15		8	3.05
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		47	308.15		9	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		47	308.15		10	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		490	298.2		7.8	1.3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		500	303.5		7.8	2
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		490	308.2		7.8	2
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		400	313.4		7.8	2
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		490	313.4		7.8	1.3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		140	308.15		6.1	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		56	308.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		47	308.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		530	311		7.8	1.3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		49	308.15		7.8	1.3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		550	308.2		7.8	1.3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		83	308.15		6.1	1
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		530	303.5		7.8	1.3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		140	308.15		6.1	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		56	308.15		7	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		440	311		7.8	2
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		156	308.15		6	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		156	308.15		6	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		49	308.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		42	308.15		8	3.05
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		45	308.15		7.8	1
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		110	308.15		6.1	2
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		39	308.15		7	2.3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		56	308.15		7.2	2.1
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		620	298.2		7.8	2
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		120	308.15		6.1	2.68
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		56	308.15		7	2.68
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=89ROM/DEM_808	89ROM/DEM	chromatography and radioactivity	B	3.1.3.1	alkaline phosphatase	C01005 + C00001 = C00065 + C00009	L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)		46	308.15		7	1
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=97YOR/ISH_540	97YOR/ISH	spectrophotometry	B	2.6.1.-	polyamine aminotransferase	C00041 + C05665 = C00022 + C00986	L-alanine(aq) + 3-aminopropionaldehyde(aq) = pyruvate(aq) + 1,3-diaminopropane(aq)		2.9	303.15		9	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67BAR_1134	67BAR	spectrophotometry	C	4.1.3.22	citramalate lyase	C02614 = C00033 + C00022	(S)-2-methylmalate(aq) = acetate(aq) + pyruvate(aq)		8.3	298.15		7.4	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=64WIL/HOG_1252	64WIL/HOG	spectrophotometry	B	5.1.3.2	UDPglucose 4-epimerase	C00029 = C00052	UDPglucose(aq) = UDPgalactose(aq)		0.289	300.15		7.1	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=64WIL/HOG_1252	64WIL/HOG	spectrophotometry	B	5.1.3.2	UDPglucose 4-epimerase	C00029 = C00052	UDPglucose(aq) = UDPgalactose(aq)		0.278	300.15		8.7	
