Microbe_ID	M1	M2	M3	M4	M5	M7	M8	M9	M10	M11	M13	M14	M15A	M15B	M16
Streptococcus_agalactiae_MRI_Z1_038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_MRI_Z1_219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_NEM316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_PR06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_SA20_06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_SS1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_SS1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_SS1219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_STIR_CD_01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_STIR_CD_09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_STIR_CD_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_STIR_CD_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_STIR_CD_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_STIR_CD_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_STIR_CD_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_STIR_CD_24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_STIR_CD_26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_STIR_CD_27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_STIR_CD_28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_STIR_CD_29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_ZQ0910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_str_Gottschalk_1002A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_str_Gottschalk_1003A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_str_Gottschalk_13227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_str_Gottschalk_2864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_str_Gottschalk_31825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_str_Gottschalk_992B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_str_Gottschalk_998A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_agalactiae_str_Gottschalk_999B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_anginosus_1_2_62CV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_anginosus_CCUG_39159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_anginosus_ERR2221320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_anginosus_F0211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_anginosus_SK1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_anginosus_SK52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_australis_ATCC_700641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_australis_ERR2221360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_bovis_ATCC_700338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_constellatus_subsp_constellatus_SK53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_constellatus_subsp_pharyngis_SK1060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_cristatus_ATCC_51100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_cristatus_LRIIBV4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_danieliae_NM51_B2_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_downei_F0415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_downei_MFe28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_dysgalactiae_subsp_dysgalactiae_ATCC_27957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_dysgalactiae_subsp_equisimilis_AC_2713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_dysgalactiae_subsp_equisimilis_ATCC_12394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_dysgalactiae_subsp_equisimilis_GGS_124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_dysgalactiae_subsp_equisimilis_RE378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_dysgalactiae_subsp_equisimilis_SK1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_equi_subsp_equi_4047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_equi_subsp_zooepidemicus_ATCC_35246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_equi_subsp_zooepidemicus_BHS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_equi_subsp_zooepidemicus_MGCS10565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_equinus_ATCC_9812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_gallolyticus_UCN34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_BAA_2069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_gallolyticus_subsp_gallolyticus_TX20005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_gordonii_str_Challis_substr_CH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_infantarius_subsp_infantarius_ATCC_BAA_102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_infantarius_subsp_infantarius_CJ18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_infantis_ATCC_700779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_infantis_SK1076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_infantis_SK970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_infantis_X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_intermedius_ATCC_27335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_intermedius_BA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_intermedius_F0395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_intermedius_F0413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_intermedius_JTH08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_lutetiensis_033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_lutetiensis_ERR2230054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_macedonicus_679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_macedonicus_ACA_DC_198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_massiliensis_4401825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_massiliensis_DSM_18628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_11_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_13_39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_ATCC_6249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_B6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_NCTC_12261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_SK1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_SK1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_SK321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_SK564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_SK569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_SK575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_SK579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_SK616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_SPAR10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_bv_2_str_F0392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis_bv_2_str_SK95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_11A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_11SSST2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_14D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_15JP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_15VF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_1SM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_2ST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_2VS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_3SN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_4SM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_4VF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_5DC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_5SM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_66_2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_8ID3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_A19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_A9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_AC4446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_ATCC_25175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_DSM_20523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_ERR2221174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_ERR2221288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_G123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_GS_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_KK21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_KK23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_M21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_M230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_M2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_N29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_N3209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_N34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_N66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_NCTC_11060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_NFSM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_NFSM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_NLML1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_NLML4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_NLML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_NLML8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_NLML9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_NMT4863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_NN2025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_NV1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_NVAB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_OMZ175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_R221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_S1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_SA38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_SA41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_SF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_SF12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_SF14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_SM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_SM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_SM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_ST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_ST6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_T4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_TCI_96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_U138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_U2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_U2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_UA159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_W6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_nov_ERR2221358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_ATCC_35037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_ERR2221353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_SK10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_SK100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_SK1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_SK255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_SK304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_SK313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_SK610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_Uo5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_subsp_tigurinus_1366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_subsp_tigurinus_2425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis_subsp_tigurinus_UC5873_TZ95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_parasanguinis_ATCC_903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_parasanguinis_ERR2221175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_parasanguinis_ERR2221190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_parasanguinis_F0405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_parasanguinis_FW213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_parasanguinis_SK236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_parauberis_KCTC_11537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_parauberis_KCTC_11980BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_parauberis_KRS_02083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_parauberis_KRS_02109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_parauberis_NCFD_2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pasteurianus_651_SPAS_0_477_18720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pasteurianus_ATCC_43144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_peroris_ATCC_700780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pleomorphus_DSM_20574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_1974M1_LZD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2061376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2061617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2070005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2070035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2070109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2070425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2070531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2071004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2071247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2072047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2080076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2080913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2081074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2081685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2082170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_2090008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_23F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_3063_00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_4027_06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_4075_00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_459_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_5185_06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_5652_06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_5787_06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_670_6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_6901_05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_6963_05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_70585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_7286_06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_7533_05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_7879_04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_8190_05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_AP200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_ATCC_700669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_BS397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_BS455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_BS457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_BS458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
