GeneID	GeneName	log2FC	PValue	
HGNC:16443	NKAIN2	-2.290901998	0.041021091	
 	CFAP54	-0.782284597	0.234627307	
HGNC:35407	NPIPP1	-0.050098376	0.938771371	
 	CLN3	1.293507888	0.004506793	
 	FAM72B	1.438398949	0.017097919	
 	ASAH2	0.490022818	0.62623897	
HGNC:11125	SUMO2	0.722134497	0.102605214	
HGNC:23044	NANOS1	-1.017034079	0.147760831	
 	HMX3	3.81938072	0.060135318	
 	IGFL3	5.415464226	0.002126599	
 	GOLGA8M	-3.926549913	0.007164607	
HGNC:13343	RTL6	-0.371165008	0.309350458	
 	DPYD	-3.062058703	0.000175276	
HGNC:20441	S100A16	1.215201909	0.077105369	
HGNC:30449	PTAR1	-1.024972404	0.022876306	
 	CC2D2B	-1.718640068	0.078093645	
HGNC:33727	SAXO2	1.602891098	0.031703671	
HGNC:10008	RHCE	2.893342365	0.000998991	
HGNC:14653	PARVB	-0.349526602	0.408213538	
HGNC:40046	TEKT4P2	0.226379022	0.739669863	
HGNC:18168	SLC4A5	0.31905208	0.566682141	
HGNC:12592	UROS	0.910499282	0.026538992	
 	CYP51A1-AS1	0.958222176	0.124472268	
HGNC:18475	ZDHHC9	0.947087733	0.001410891	
HGNC:21720	ZBED6CL	0.748389676	0.126838007	
HGNC:29982	QRFP	0.580812331	0.575174148	
HGNC:33861	SMIM15	0.743874969	0.085735384	
HGNC:29961	OSTN	-4.056560564	0.007315547	
HGNC:30200	VWC2	-2.642160551	0.020611253	
 	FAM221A	0.670251701	0.206586748	
HGNC:32008	TMEM120B	0.038860739	0.920706415	
 	FSIP2	-0.723955414	0.340616037	
HGNC:28965	RBM34	1.088761152	0.051904587	
HGNC:10668	NOXA1	2.445528621	0.000381768	
HGNC:33704	TMEM198	3.354055158	0.003391336	
 	BCL2L15	0.743102708	0.249907388	
 	FZD9	-2.759879777	0.002266763	
HGNC:31041	SPRED3	1.294182317	0.044617606	
 	ADRB3	-4.098729051	0.019027351	
HGNC:21326	SKOR1	-0.057203602	0.933067665	
HGNC:9357	PRELP	-5.991993921	1.43E-07	
HGNC:26561	ZNF548	0.413816562	0.213148672	
HGNC:7428	MTF1	-0.856445979	0.013904717	
HGNC:34491	SHISA6	-2.306339518	0.023960901	
HGNC:33719	TMEM201	0.851379922	0.082225932	
HGNC:33751	NHLRC3	-0.996216262	0.036052213	
 	HMX2	5.060842737	0.013641335	
HGNC:33706	SNTN	3.954908586	0.002860038	
HGNC:19158	ZDHHC11	2.416701338	0.005659108	
 	CALHM6	-0.897015577	0.103229528	
 	CNR2	-2.515624364	0.022292559	
HGNC:44361	LINC00910	0.332152336	0.430375279	
HGNC:23845	SLX4	0.717292284	0.069452727	
 	GLRA4	-3.543518465	0.034727387	
 	ENTPD8	4.777157962	0.009277454	
HGNC:10305	RPL14	0.879502468	0.049768141	
 	BEND4	-3.592804704	0.008452168	
HGNC:36162	RPSAP47	-0.931980292	0.169762557	
 	FAM78B	-1.438926354	0.044120944	
HGNC:30498	ZNF563	1.08307747	0.067635263	
HGNC:22995	TMC3	2.076271701	0.194382885	
HGNC:31081	RPL10AP2	-0.220347954	0.652440169	
 	FBF1	1.58635576	0.016225306	
HGNC:24778	KLRG2	2.455791618	0.171019125	
 	ASTL	2.673421264	0.015426757	
HGNC:27905	MSL1	-0.043755123	0.905744992	
HGNC:18618	LRRK2	-4.286992177	3.07E-05	
 	GJB3	0.88900734	0.484049377	
HGNC:33859	FAM196A	5.130692651	0.009143065	
HGNC:25748	TRMT2B	0.01994996	0.953007512	
 	HACD4	0.320697284	0.659157374	
HGNC:43570	USP32P1	-0.851527368	0.489997235	
 	FAM120AOS	0.487152614	0.370303781	
HGNC:30894	UTS2B	-4.372477482	0.000171345	
 	C9orf152	1.732738919	0.276464425	
HGNC:24517	NOC2L	1.468023383	0.000841829	
HGNC:33741	MSANTD1	2.256797816	0.015105147	
 	DHFRP1	-0.867605958	0.175115139	
HGNC:24324	NELFB	0.365322643	0.22935614	
HGNC:33455	SLC15A5	-2.545618738	0.003981196	
HGNC:18821	LIPI	-0.347096279	0.681645761	
HGNC:34299	LRRC66	0.049875247	0.952248532	
HGNC:18410	ZNF292	-0.06487351	0.860370929	
HGNC:27452	KCTD21	-0.157688834	0.701822456	
HGNC:24950	SBSN	4.934662155	0.009895271	
 	ADAT2	0.093138787	0.895089143	
HGNC:6332	KIR2DL4	2.182531419	0.183112862	
HGNC:34038	FAM35DP	-0.820252836	0.184498114	
HGNC:28696	ZNF567	0.186328485	0.62367781	
HGNC:7687	NDUFA4	0.582020905	0.095674754	
 	ANKDD1B	0.999592778	0.199976539	
 	ALKBH2	1.588826911	0.001884807	
HGNC:30206	RNFT1	-0.158832292	0.73830814	
HGNC:9957	RELN	-6.595306901	1.71E-05	
 	FAM111B	2.663493892	0.004569696	
 	APOD	-4.707764459	0.001068278	
 	H1F0	1.586070515	0.002280915	
HGNC:16841	LITAF	-0.327048686	0.560186693	
HGNC:21697	TMEM120A	-0.539995299	0.132221778	
 	ARID2	-0.260074746	0.49228101	
HGNC:34034	RIMKLBP1	-2.066593313	0.056281423	
HGNC:10770	SF3B3	0.113991642	0.727440082	
 	IL1RAPL2	0.526000674	0.758341454	
 	BLOC1S3	0.887798909	0.007614869	
HGNC:14530	SP6	2.074624598	0.065930677	
 	ANKRD34B	5.765238104	0.020748813	
HGNC:19255	PLAC9	-5.904163292	2.05E-06	
HGNC:21584	NKAPL	-4.836388282	1.62E-06	
HGNC:37439	UBE2Q2P1	-1.680407622	0.035040384	
 	CLDN4	2.372990034	0.071608764	
HGNC:26420	ZNF573	-0.784597362	0.177615005	
 	CRYM-AS1	0.294719718	0.659122473	
 	FAM47E	-1.170375947	0.137580347	
HGNC:14569	JPT1	3.846304249	0.001021133	
HGNC:29385	ZNF527	0.012692319	0.970030053	
HGNC:10490	S100A13	0.518660261	0.305835516	
HGNC:13096	ZNF33A	-0.116295	0.732172403	
HGNC:14268	PCDH18	-4.654675976	5.12E-06	
HGNC:30951	ZNF600	0.269744994	0.552738657	
 	BTBD8	-1.229162386	0.109830792	
 	DPY19L2P1	0.147827322	0.903227987	
HGNC:6833	MAOA	-4.311532791	0.004106015	
HGNC:49271	PAX8-AS1	-0.741918573	0.531114927	
 	C15orf61	0.291090914	0.446225516	
HGNC:33550	NUGGC	-2.728322514	0.009965397	
HGNC:12382	TSPYL1	-0.053711629	0.906930766	
HGNC:23158	PNRC2	-0.013307746	0.96723372	
 	DRICH1	0.012549057	0.984594381	
 	GJB5	0.085925144	0.947682988	
 	FHIT	0.213484578	0.521692455	
 	ALKAL2	-3.838620199	0.00922934	
HGNC:13853	ZKSCAN3	0.028078486	0.94497269	
HGNC:24286	RRP7A	1.299796697	0.005809464	
HGNC:25397	LIN54	0.355593026	0.354572122	
 	FAM53B	0.090262036	0.836298098	
 	FAM180A	-3.102732199	6.97E-05	
HGNC:18901	S100A14	4.634778404	0.007120009	
HGNC:29173	KAZN	-0.139166495	0.681618802	
HGNC:33941	SLC35E2B	-0.434335441	0.249351949	
HGNC:35839	RPS2P46	1.086633479	0.090434769	
HGNC:33715	TOGARAM2	-1.151494994	0.142160538	
HGNC:33700	NEMP2	-0.534209516	0.185418307	
 	ALG1L	2.910981697	0.052535425	
HGNC:21636	KIAA0408	-7.071044378	4.33E-05	
 	GSPT2	-1.353700864	0.139555523	
 	C8orf76	1.33807669	0.011694025	
 	CXCL17	5.447950203	0.023303898	
HGNC:8383	OR7E12P	-5.032403365	0.001090325	
 	HMGB1	-0.300498354	0.371773453	
HGNC:7171	MMP23B	-1.798111985	0.081809286	
HGNC:48613	SPATA41	-0.202537441	0.647927937	
HGNC:12865	ZFP92	-2.024925405	0.005826437	
HGNC:43576	USP32P3	-0.619545363	0.45449688	
HGNC:6731	NCR1	-1.77841958	0.07947127	
HGNC:33984	RASSF10	3.26725417	0.003292856	
 	GJB4	1.201443564	0.430525676	
HGNC:19578	OR2L13	-2.583605543	0.10097958	
 	BLOC1S2	0.537131943	0.134178134	
HGNC:11490	SYCP2	1.830676378	0.003444287	
HGNC:32460	ZNF724	0.325507084	0.564752107	
 	IL1RAP	-1.106499092	0.025839173	
HGNC:9682	PTPRT	2.104365929	0.102828588	
HGNC:7549	MYBPC1	1.396485758	0.592074833	
HGNC:8619	PAX5	-1.614655331	0.237446555	
HGNC:13565	SPOCK3	-3.44909901	0.01973088	
HGNC:20429	ZNF676	-0.100937048	0.939615837	
HGNC:24750	ZNF699	-1.885601301	0.016049819	
HGNC:30831	TDRD7	-0.32997565	0.303708191	
 	CCDC189	2.968303277	0.003429647	
HGNC:34408	KIAA0895L	1.348303896	0.038640404	
 	HLA-DRB1	-0.907617043	0.089118702	
HGNC:7622	MYT1	6.901010415	0.000342303	
HGNC:16	SERPINA3	2.224679862	0.047901133	
 	AKR1C3	-2.967511832	0.00261285	
HGNC:24574	SPATS2L	-1.697251278	3.80E-05	
HGNC:13044	ZNF250	0.362765119	0.263810669	
HGNC:26697	WDSUB1	-0.03669764	0.924365681	
HGNC:13153	ZNF79	-0.412332528	0.29829794	
HGNC:10494	S100A4	-3.881756176	5.12E-05	
HGNC:24501	PLEKHG4	0.325371723	0.531893424	
 	FAT4	-4.05336476	8.60E-05	
 	C8orf86	4.299571065	0.001571069	
 	COLCA1	-0.212153937	0.868246501	
HGNC:26735	KIF19	-3.134117311	0.001083816	
HGNC:26457	ZNF681	1.487179727	0.004397704	
 	ACADSB	1.005092476	0.167917753	
HGNC:21373	STK40	-0.978309187	0.023997926	
HGNC:19814	RPS2P4	0.871480385	0.253172545	
HGNC:29118	TMEM63A	0.747629372	0.113582978	
 	CTSE	1.161714671	0.458987834	
HGNC:10729	SEMA4A	1.840454088	0.011217051	
 	HRCT1	-4.692846279	9.95E-05	
HGNC:29810	MPHOSPH8	-0.744483012	0.043941087	
HGNC:33610	RNF216P1	0.257873728	0.420448715	
 	EEF1A1P5	1.297455549	0.092219443	
 	GREB1	2.400114194	0.087278976	
HGNC:16247	SIRPB2	-3.499579328	3.29E-05	
HGNC:28063	ZNF766	0.181218047	0.573842077	
HGNC:10483	RYR1	0.982418532	0.400366195	
HGNC:19744	SRGAP3	0.804865708	0.14034535	
 	FAM217B	-0.273363984	0.426829827	
HGNC:20778	TUBB	0.712739958	0.071231242	
HGNC:29503	LCOR	0.186164464	0.685378974	
HGNC:11469	SUPT5H	0.883727636	0.006466996	
HGNC:28052	XPNPEP3	0.006065662	0.983586696	
HGNC:12887	ZNF107	1.302361252	0.026980956	
HGNC:18386	SFTA2	3.985511271	0.034421056	
HGNC:9253	PPIA	1.069113039	0.007142248	
HGNC:23226	ZNF471	-1.225360462	0.031038057	
HGNC:34333	ZNF836	1.244612824	0.052855655	
HGNC:23708	ZNF493	0.014226303	0.970853077	
 	GTF2IRD2	-0.162192151	0.740878143	
 	GRM7	-3.131072591	0.006281692	
HGNC:11466	SUPT3H	-0.637106844	0.209995969	
HGNC:13390	NIF3L1	0.373871849	0.156823462	
 	ATP2A1	1.169527562	0.196265731	
 	HLA-DRB9	-0.249205609	0.79343947	
 	IARS	-0.10491164	0.714981977	
HGNC:23672	MFSD14C	-0.573797464	0.166974308	
HGNC:19702	POM121	-0.32159617	0.532891463	
HGNC:25001	ZBTB44	-0.547503751	0.061894476	
 	GIMAP5	-3.955211356	3.81E-05	
HGNC:11407	STK31	-0.15967756	0.837173136	
HGNC:14289	NLGN3	-0.886164503	0.238420491	
 	ADH7	2.195923633	0.353661109	
HGNC:12955	ZKSCAN7	-0.38112387	0.425868223	
HGNC:32464	ZNF729	1.351587547	0.407603036	
 	CD55	-1.22228533	0.012766601	
 	CPNE4	-1.092013804	0.263007218	
HGNC:26726	ZNF565	0.198745104	0.615408013	
HGNC:14288	NTNG2	-0.795154451	0.199198968	
HGNC:12757	WDR5	0.135457365	0.66684523	
HGNC:17542	PRSS29P	5.402951938	0.00296563	
HGNC:9479	LONP1	0.98224636	0.005241617	
 	C9orf163	1.941965485	0.077593769	
HGNC:12347	TRRAP	0.016084797	0.968292966	
HGNC:18011	NUDT11	-1.556407971	0.024793037	
HGNC:35237	SRGAP2B	-0.345833723	0.627170312	
 	FUT4	-1.766805364	0.009338285	
 	ASB13	1.62108005	0.000379104	
HGNC:21483	SLC35F1	-1.69777398	0.045207409	
HGNC:13098	ZNF34	-0.100174182	0.763790292	
HGNC:26745	ZNF781	-1.94444804	0.023125833	
HGNC:12925	ZNF140	0.224874935	0.510351241	
 	INCA1	1.620867105	0.066739988	
HGNC:33108	ZNF774	0.529216363	0.363170425	
HGNC:9642	PTPN1	0.563463145	0.166190743	
 	EVL	1.438471034	0.009706384	
HGNC:26755	THEM5	-0.304753717	0.590379771	
 	EPHB4	0.326523538	0.589097785	
HGNC:25092	ZNF765	0.594228283	0.161132763	
HGNC:12907	ZNF124	0.638856667	0.257801494	
HGNC:4055	XRCC6	0.269660775	0.275058397	
HGNC:10495	S100A5	-1.270148073	0.174162215	
 	C20orf204	2.680709477	0.001063328	
HGNC:29089	PPP1R26	0.714672633	0.142520139	
HGNC:26550	NBPF4	4.522088966	0.001802262	
HGNC:29095	TSC22D2	0.103747694	0.748457664	
HGNC:34409	NPIPB15	2.067588589	0.09056843	
HGNC:24737	ZNF569	-0.095501882	0.784818858	
 	ARMCX4	-0.674140449	0.13986768	
HGNC:28905	YRDC	0.809478427	0.030949246	
HGNC:22213	ZNF777	0.705988228	0.109743709	
HGNC:8982	PIK3R4	-0.166937976	0.573492536	
HGNC:28501	ZNF775	0.111432819	0.794332706	
HGNC:28068	ZNF605	0.134934041	0.715364003	
HGNC:23068	TRAPPC2	0.415457334	0.314711768	
HGNC:37253	RFX8	-1.333324654	0.01590009	
HGNC:29823	MYL6B	2.035706177	0.007065774	
HGNC:28071	ZNF799	0.443211753	0.34641326	
 	FGF16	-5.36223143	2.21E-05	
HGNC:10857	SIAH1	0.623374334	0.195628188	
 	C20orf96	1.433077262	0.000620849	
 	ESRRG	3.180546951	0.031719695	
 	IPO4	1.675171063	0.000482575	
HGNC:7673	NCOR2	0.649824106	0.113608643	
HGNC:11453	SULT1A1	-0.940505228	0.114937671	
 	ARL9	3.425705984	0.031860832	
HGNC:16463	PRPF40A	0.172756838	0.505885822	
 	GDAP2	0.04616824	0.886409283	
HGNC:28247	TCEAL3	3.246691298	0.001180452	
 	ANAPC7	0.902852283	0.016758447	
HGNC:17358	TPK1	-1.65123767	0.001775515	
HGNC:11056	SLC6A9	1.265931241	0.128810195	
 	AFAP1	-0.968726982	0.021034488	
HGNC:7629	NACA	0.402034494	0.267603515	
HGNC:31104	MYO18A	-0.183976562	0.642374376	
HGNC:24045	SPTSSB	3.298916063	0.044199608	
 	BORCS6	1.075747463	0.020914574	
HGNC:6825	MAN2A2	-1.672505911	0.002174868	
HGNC:7154	MME	-6.048883746	7.71E-06	
 	FAM72A	1.719851303	0.024641996	
 	CCDC196	2.193204655	0.097987479	
 	CACNA1H	2.561693592	0.005018768	
HGNC:20392	SULF2	0.539731038	0.399096647	
 	HBG2	-3.988925845	0.017131643	
HGNC:6482	LAMA2	-5.434233396	1.53E-05	
HGNC:9104	PLXNB2	1.158644571	0.010847333	
 	AJAP1	0.63472	0.514299395	
HGNC:12829	XRCC2	2.471827787	0.016184882	
HGNC:7605	MYO6	2.012545584	0.002889634	
HGNC:14334	MKL1	0.055186268	0.856041818	
 	HDAC2	0.430647793	0.184209483	
HGNC:33110	ZNF782	0.201301828	0.583696866	
HGNC:32935	SLC22A25	-4.148910886	0.008150564	
HGNC:33905	POTEF	2.412267485	0.025598208	
HGNC:27260	ZNF846	-1.069569691	0.008037107	
HGNC:7155	MMP1	4.000859194	0.010069651	
 	ADH1B	-9.5634269	0.000430431	
HGNC:12546	UGT2B15	4.489793542	0.086266935	
HGNC:11634	TCF4	-3.206119626	5.12E-05	
HGNC:14543	WNK3	1.202584831	0.026667957	
HGNC:21752	SDHAF3	-0.029752284	0.951909326	
 	HRH1	-2.550954013	0.000225276	
HGNC:24703	RABL6	0.869216619	0.066807709	
HGNC:12920	ZNF136	-0.196157001	0.587889807	
HGNC:12867	ZKSCAN5	0.451490204	0.210624357	
HGNC:23718	ZNF502	-0.73534648	0.215126797	
HGNC:19943	TRAPPC4	0.467733388	0.143243873	
HGNC:26425	TTC30B	0.729813926	0.123996414	
HGNC:19957	TECPR2	-0.501894986	0.177222783	
HGNC:15631	TLR7	-1.612005871	0.032293183	
 	FAM180B	-8.292239874	5.53E-07	
HGNC:33791	LINC00173	2.603289652	0.011913812	
HGNC:23241	ZFP62	0.547921967	0.142514935	
 	ERI2	0.946618505	0.067472539	
HGNC:21648	TOMM7	-0.422973834	0.165513298	
 	HSH2D	3.415703962	0.000707112	
HGNC:12716	TRPV1	-0.111751962	0.843789114	
HGNC:13097	ZNF33B	-0.290190609	0.527125596	
HGNC:29212	ZNF512B	0.587361515	0.081581427	
 	AMZ2	0.607805244	0.071008268	
HGNC:20809	ZNF431	0.414411471	0.250112859	
HGNC:7765	NF1	-0.048927738	0.886022295	
HGNC:21492	VKORC1L1	-2.193164271	3.67E-05	
HGNC:20647	ZNF418	0.578204615	0.225455187	
 	DAPK1	-2.902367077	1.24E-05	
 	HLA-DQA1	-1.203496827	0.033626017	
 	COL27A1	0.514189883	0.42474735	
HGNC:27333	LINC01560	-0.114414121	0.76819893	
 	GM2A	-0.384494852	0.26466188	
 	HIST1H2AI	6.804544918	0.003876971	
 	CLPSL2	6.232264167	0.007959114	
HGNC:10492	S100A2	1.38106298	0.31427464	
HGNC:48600	SNHG17	1.902971702	0.00182748	
HGNC:25292	ZNF700	0.452106025	0.226376168	
 	CD47	-0.019852281	0.962915173	
HGNC:11837	TLE1	-1.282517902	0.097246598	
HGNC:16272	MAML3	-0.433848507	0.394869483	
 	HIST1H2AG	1.523803507	0.171096755	
HGNC:15720	STRN3	-0.456523522	0.193494336	
HGNC:13031	ZNF239	1.577510003	0.00547914	
HGNC:11262	SPRR2B	-2.08715477	0.143642537	
 	CTBP1-AS2	0.769758628	0.078647818	
HGNC:20813	ZSCAN16	1.778786892	0.001458353	
HGNC:23368	MVB12B	0.047538448	0.940116513	
 	C6orf106	-0.42680374	0.120104968	
HGNC:37093	POTEI	2.673305496	0.059747474	
 	ADA	-0.554631331	0.415721066	
 	ARID5A	2.577696643	0.040562701	
HGNC:30695	PPTC7	-0.994478862	0.004797651	
HGNC:33752	TOMM20L	-0.217659887	0.690445566	
HGNC:24731	NHLRC2	-0.293382045	0.426333981	
 	HIST1H2AD	4.950180257	0.007808397	
HGNC:17801	ZFP28	0.040920922	0.907781481	
HGNC:33454	KIAA1211L	1.492689805	0.011586542	
 	CBWD3	0.825399552	0.197357033	
HGNC:10596	SCN8A	0.990778873	0.240654495	
HGNC:6490	LAMB3	-1.285276531	0.147858565	
 	HIST3H2BB	2.567658503	0.032610931	
HGNC:6398	KPNA5	-1.146779647	0.00674645	
 	ANKRD36B	-0.696923062	0.260134825	
 	ARHGEF12	-0.329933365	0.468952165	
 	HCAR1	0.051561308	0.953387347	
HGNC:13046	ZNF252P	0.659152328	0.196322279	
HGNC:22958	PDLIM7	-0.054057043	0.9037536	
 	FLNA	-1.515717169	0.003841732	
HGNC:28550	TMEM26	2.201841086	0.098651914	
HGNC:17382	SRGAP1	-0.156835912	0.742442789	
 	FAM3C	-0.552922839	0.059007784	
HGNC:19826	NOP9	-0.083377533	0.776615249	
HGNC:20861	SLC39A10	0.400344465	0.378653951	
HGNC:50601	SCOC-AS1	-0.00461276	0.994798875	
 	CASP4	-1.057550883	0.039544394	
 	AP2A1	0.371765264	0.22122567	
HGNC:26305	ZNF585A	-0.207188678	0.570804335	
 	FUT11	-0.726292743	0.046757014	
HGNC:34500	SMIM10L2B	-1.719436148	0.014688346	
 	ANXA4	-0.57642005	0.119408728	
HGNC:26058	LAGE3	1.95102811	0.004284145	
HGNC:17826	WDR5B	0.245949444	0.389246259	
HGNC:28912	WDR45	0.245998866	0.415735271	
HGNC:24586	METTL9	0.020044022	0.958453737	
HGNC:12922	ZNF138	1.329396539	0.011389894	
HGNC:20817	ZNF429	-0.035856967	0.905616192	
HGNC:22220	ZNF470	-0.703157571	0.065461259	
HGNC:17932	SERTAD1	-0.05187737	0.917837378	
HGNC:12880	ZNF100	0.329321872	0.392485468	
 	CXorf40B	0.935893689	0.051378637	
HGNC:18373	ZNF398	-0.334060262	0.23557272	
HGNC:21961	ZSCAN25	0.307239137	0.462322825	
 	ANXA6	-0.760505956	0.215503077	
HGNC:20875	ZNF441	-0.880542716	0.072313978	
 	GMFB	-0.235746363	0.563788365	
HGNC:27596	SIGLEC15	3.023968454	0.022129164	
HGNC:20649	ZNF420	0.408493308	0.28113014	
HGNC:27614	ZNF763	0.102298143	0.814117252	
HGNC:26253	ZMYM1	-0.194078082	0.532899429	
 	DTHD1	-2.190527455	0.024676713	
HGNC:12978	ZSCAN26	-0.073195719	0.83125893	
HGNC:6781	MAFG	-0.438913791	0.245119464	
 	ARRDC1	1.603059602	0.000230638	
HGNC:29345	KIAA1671	-0.628447399	0.101605804	
 	IGF2R	-0.96562265	0.051470158	
HGNC:27032	ZNF300P1	-4.779653961	6.08E-07	
 	GAL3ST4	-0.531635071	0.229949204	
 	DYNC1H1	-0.267233129	0.37802933	
HGNC:31399	SLC6A17	0.936140062	0.404685934	
HGNC:8648	PCBP2	0.072092219	0.779988876	
HGNC:15948	ZGPAT	1.369015308	0.004617181	
HGNC:20116	SLC25A29	1.310747867	0.002383475	
HGNC:25712	PGAP1	-1.13974828	0.22744489	
HGNC:11283	SRC	1.065364764	0.00701804	
HGNC:28857	ZNF682	1.241024295	0.021029433	
HGNC:33106	ZNF772	0.74562479	0.071101914	
HGNC:13498	ZNF257	0.353188608	0.668910968	
HGNC:18760	PCNX3	0.781159489	0.02209342	
 	ADAM32	-0.156098929	0.795135147	
 	ACSL5	-1.434723216	0.055126984	
HGNC:30692	LRRC8B	-0.133819093	0.72846431	
 	ABCB8	1.098923788	0.01012231	
HGNC:30646	SND1	0.606929269	0.151577377	
HGNC:26496	ZNF785	0.595626149	0.095207611	
HGNC:11454	SULT1A2	0.302526769	0.751695835	
HGNC:7748	NEK5	1.453092192	0.002993599	
HGNC:9557	PSMD12	0.905567061	0.010858631	
HGNC:17644	PIWIL2	-3.994127703	0.000310785	
HGNC:37189	MIRLET7BHG	0.142447755	0.827620012	
HGNC:16106	NOL4L	0.908112482	0.01696629	
 	CYSRT1	2.9465892	0.002843454	
HGNC:10968	SLC22A4	3.278455481	0.005545607	
 	ENTPD4	0.181757319	0.561769724	
 	C1D	-0.173941808	0.599751745	
HGNC:29097	TBC1D9B	-0.292098134	0.39658338	
 	HIST1H4J	3.24766525	0.00295024	
 	FAM110D	-3.454594283	0.000218498	
HGNC:8941	SERPINA1	4.321474961	0.047473235	
HGNC:14120	TPSB2	-0.781718881	0.341714111	
 	KANK2	-2.932972063	8.71E-06	
 	EIF4BP6	-0.719222754	0.179245641	
 	C6orf141	-0.347387252	0.707578387	
 	GTF2E2	0.029330893	0.931373743	
 	IL27	1.254158141	0.161712852	
HGNC:17228	RAD54B	2.216705209	0.011892671	
HGNC:12953	ZNF165	2.888492068	0.000325346	
HGNC:11497	SYNGAP1	0.56760629	0.201240117	
HGNC:44358	RAMP2-AS1	-1.713505211	0.1378282	
 	FITM2	-0.986535547	0.088330783	
 	BLM	2.701350137	0.005341278	
HGNC:26987	ZNF720	0.367906901	0.294425942	
 	GATA3-AS1	5.598152052	0.001526044	
 	DDI2	-0.249727708	0.439036485	
HGNC:11480	SVIL	-2.274725933	0.000388248	
 	C17orf102	3.690514192	0.050121694	
HGNC:16290	TRIM33	-0.085523328	0.762890227	
HGNC:14553	LRP10	-0.097011579	0.856369734	
HGNC:8827	PELI1	-1.69170758	0.000506386	
HGNC:30899	ZNF655	0.052227258	0.880538636	
HGNC:14479	MRPL21	0.825942753	0.011551533	
HGNC:28082	UAP1L1	0.286254251	0.506443584	
 	BNIP3P1	0.310552414	0.713651108	
HGNC:13174	ZNF98	0.763504396	0.534060793	
 	FBXL22	-0.655114854	0.232597467	
HGNC:21806	ZNF786	0.520484685	0.315067736	
HGNC:27984	ZNF517	0.96574306	0.029850304	
HGNC:30768	ZNF675	1.308551025	0.005136752	
HGNC:10969	SLC22A5	1.484954824	0.011442921	
 	DACT3	-0.851247585	0.1397478	
 	ADARB1	-1.286140231	0.002756798	
HGNC:34513	ZNF860	1.742351216	0.034657502	
 	HTT	-0.063361506	0.83884081	
 	C5AR1	-2.890215534	0.000222084	
 	DIO3	-2.537299698	0.018890487	
 	CYP2B6	5.305263513	0.000591866	
 	HIST1H3D	5.113412817	0.001844364	
 	DCHS2	0.123794963	0.92282774	
HGNC:25735	VEPH1	0.308866623	0.703987902	
HGNC:1492	SHPK	0.068741102	0.858417039	
 	IPP	-0.292134105	0.361906374	
HGNC:6857	MAP3K5	-3.000127409	6.22E-05	
HGNC:25590	OGDHL	5.548433636	0.011370404	
 	GSTK1	0.24686471	0.589215473	
 	HNRNPAB	1.204717447	0.005469614	
HGNC:15926	STMN3	1.853231058	0.043303057	
HGNC:8799	PDGFA	-0.729955671	0.145605306	
 	GYPE	-4.123709281	0.000161284	
 	COL13A1	1.318504937	0.023776166	
HGNC:11249	SPN	-1.732073028	0.00458274	
HGNC:30954	ZNF695	4.251154658	0.004491176	
HGNC:8682	PCDHB11	-1.941556742	0.041856205	
HGNC:28054	ZNF628	1.57957737	0.004621399	
HGNC:13444	SLC2A10	2.141386669	0.033013845	
HGNC:25885	ZNF665	0.082877004	0.835233972	
HGNC:20870	RPF2	0.252977035	0.505434734	
HGNC:16484	SLC28A3	-2.050884243	0.248893883	
 	FAM177B	0.427556899	0.584145021	
HGNC:30577	MIB2	1.092230552	0.03699653	
HGNC:7602	MYO5A	-1.230603282	0.011155142	
 	C5orf56	-1.531881677	0.0057742	
 	GZMM	-0.63280224	0.440797429	
 	ATG7	0.00092225	0.997827886	
HGNC:20284	SIPA1L1	0.155997678	0.691631465	
HGNC:25853	TTC30A	0.831003149	0.110922855	
HGNC:21998	SSPO	-1.040409035	0.171826275	
 	ELANE	-6.660934461	1.73E-05	
HGNC:18285	RAB40C	1.790592984	4.24E-05	
HGNC:8967	PIGN	0.480139356	0.148534216	
 	COL4A6	0.44515543	0.702206453	
HGNC:29254	ZNF624	-0.866868825	0.047950267	
 	HHLA3	0.73620914	0.094121568	
 	HOXA4	-2.799015819	0.004794384	
HGNC:21653	TOPORS	-0.476084479	0.135889537	
 	BCO2	-0.411110444	0.50530995	
 	GPX1P1	1.880229096	0.129782214	
HGNC:6286	KCNMB2	-2.831751313	0.02149138	
 	ENTPD6	1.421148578	0.000696857	
 	DMBX1	2.887895015	0.017967166	
 	ENPP1	-0.562346698	0.369932303	
 	CCDC154	2.205821437	0.002809881	
 	FAR1	0.765229857	0.246842064	
 	C5orf42	-0.020340341	0.965691474	
HGNC:27611	ZNF841	0.257500771	0.549985417	
HGNC:29673	MFAP5	-5.934818232	1.28E-06	
HGNC:24740	ZNF615	-0.000866824	0.998296557	
 	CXorf40A	1.06656986	0.012134006	
 	CDC42SE1	0.523859857	0.042670302	
HGNC:29619	MPEG1	-3.950593667	6.31E-06	
HGNC:8584	SERPINB2	-0.72093326	0.596060242	
 	DPP4	-3.158649158	0.002130357	
HGNC:8944	SERPINB13	1.963070749	0.315564697	
HGNC:18731	PDCD1LG2	-3.458075555	6.74E-06	
HGNC:20811	ZNF433	0.765596811	0.049355751	
 	DNAH10	-0.668388433	0.293527981	
HGNC:11273	SPTAN1	-0.400261044	0.271117232	
HGNC:7842	NMB	-2.820740942	0.000514317	
HGNC:14652	PARVA	-1.675708168	0.0006222	
